ticket_id,created_at,resolved_at,category,system_name,priority,status,resolution_notes,root_cause
3878,2025-04-20 16:53:50,2025-04-22 11:53:50,Report Error,FDW_App2,High,Closed,Marriage five her red rather sign.,Permission Missing
3879,2025-05-27 21:21:36,2025-05-28 20:21:36,Login Failure,FDW_App1,High,Closed,Radio myself under.,Database Timeout
3880,2025-05-29 19:44:07,2025-06-01 15:44:07,Report Error,FDW_App2,High,Closed,Seek peace phone special until.,Configuration Error
3881,2025-04-26 00:54:45,2025-04-27 11:54:45,Batch Job,CyberArk,Critical,Closed,Need method pick unit leg.,User Error
3882,2025-05-16 17:56:00,2025-05-17 21:56:00,Access Issue,CyberArk,High,Closed,First pick voice Democrat.,User Error
3883,2025-06-06 11:26:16,2025-06-08 04:26:16,Batch Job,FDW_App1,High,Closed,About American ready area specific.,Database Timeout
3884,2025-06-04 23:12:49,2025-06-05 07:12:49,Batch Job,FDW_App2,Critical,Closed,Force fine on while piece heart sort prove.,Network Glitch
3885,2025-05-03 14:14:56,2025-05-06 12:14:56,Login Failure,FDW_App1,Medium,Closed,Realize interest how out tree.,Permission Missing
3886,2025-05-22 23:25:22,2025-05-25 22:25:22,Access Issue,Control-M,Medium,Closed,Free point floor range could more.,Network Glitch
3887,2025-04-27 23:53:01,2025-04-28 10:53:01,Server Down,FDW_App1,Low,Closed,Note position see.,Database Timeout
3888,2025-04-18 10:19:17,2025-04-20 00:19:17,Server Down,CyberArk,Critical,Closed,Throw before since television computer daughter thank all.,User Error
3889,2025-04-23 01:54:32,2025-04-24 11:54:32,Server Down,FDW_App2,Medium,Closed,Institution half interest include article form buy.,Unknown
3890,2025-05-08 17:34:45,2025-05-10 12:34:45,Server Down,Control-M,Critical,Closed,Range factor itself address safe whole pattern.,Unknown
3891,2025-06-03 23:37:41,2025-06-05 07:37:41,Report Error,Control-M,Medium,Closed,Exist area term him success most forward.,Network Glitch
3892,2025-05-03 21:46:57,2025-05-06 02:46:57,Server Down,FDW_App2,High,Closed,Forget position western share site population prepare.,Unknown
3893,2025-04-10 13:20:36,2025-04-12 09:20:36,Batch Job,Report_Portal,Critical,Closed,Go might establish against.,User Error
3894,2025-05-08 00:53:46,2025-05-08 22:53:46,Batch Job,Control-M,Medium,Closed,Man enough rich follow.,Unknown
3895,2025-05-16 17:47:37,2025-05-19 06:47:37,Access Issue,Control-M,Low,Closed,Onto none phone no concern me avoid citizen.,Network Glitch
3896,2025-06-04 22:23:01,2025-06-07 00:23:01,Login Failure,FDW_App2,High,Closed,Design likely clearly laugh ten.,Permission Missing
3897,2025-05-31 15:14:37,2025-06-03 09:14:37,Login Failure,FDW_App2,Critical,Closed,Cultural arm final middle debate indicate meet.,Network Glitch
3898,2025-04-08 08:39:26,2025-04-09 13:39:26,Server Down,CyberArk,Low,Closed,Hand whether economic power after growth shake professor.,User Error
3899,2025-05-03 08:19:15,2025-05-03 11:19:15,Batch Job,FDW_App1,Critical,Closed,Teach apply book they law spring thus.,Permission Missing
3900,2025-04-12 02:59:14,2025-04-14 00:59:14,Batch Job,Report_Portal,Low,Closed,Although whose huge travel family break total.,Network Glitch
3901,2025-05-25 06:32:36,2025-05-27 06:32:36,Server Down,FDW_App2,Low,Closed,Pull view whose which anything care century.,Database Timeout
3902,2025-04-28 04:31:58,2025-04-29 06:31:58,Server Down,Report_Portal,Critical,Closed,Bar these establish senior.,Configuration Error
3903,2025-04-19 07:22:23,2025-04-22 01:22:23,Report Error,Control-M,Medium,Closed,Without herself defense order occur go scientist.,Network Glitch
3904,2025-06-03 18:21:15,2025-06-05 18:21:15,Batch Job,FDW_App2,Low,Closed,Successful before compare letter wife make control mission.,Configuration Error
3905,2025-05-12 19:17:54,2025-05-13 20:17:54,Server Down,FDW_App1,High,Closed,Manager enjoy type apply she most.,Unknown
3906,2025-04-13 04:35:33,2025-04-13 16:35:33,Server Down,FDW_App2,High,Closed,Class stand south piece success bank eye.,Configuration Error
3907,2025-05-22 20:25:18,2025-05-23 23:25:18,Batch Job,Control-M,Low,Closed,May feeling person officer.,Network Glitch
3908,2025-06-04 03:22:55,2025-06-04 13:22:55,Access Issue,FDW_App1,Medium,Closed,Pm democratic then among.,Network Glitch
3909,2025-05-01 16:56:54,2025-05-03 15:56:54,Access Issue,Report_Portal,Medium,Closed,Opportunity church high level.,Permission Missing
3910,2025-04-13 13:01:39,2025-04-16 12:01:39,Access Issue,FDW_App2,Low,Closed,Ball test candidate instead tree recent.,Unknown
3911,2025-06-01 12:58:04,2025-06-02 18:58:04,Batch Job,CyberArk,High,Closed,Paper could business hand nation.,User Error
3912,2025-04-17 18:38:27,2025-04-19 03:38:27,Access Issue,CyberArk,Low,Closed,Loss rate red television response draw.,Database Timeout
3913,2025-05-06 22:56:40,2025-05-09 04:56:40,Report Error,Report_Portal,Low,Closed,Reflect marriage account medical.,Unknown
3914,2025-04-08 12:36:49,2025-04-11 09:36:49,Login Failure,FDW_App2,High,Closed,Radio future over floor.,User Error
3915,2025-05-31 23:45:11,2025-06-02 16:45:11,Login Failure,Report_Portal,High,Closed,True future various debate current single exist.,User Error
3916,2025-04-12 02:07:57,2025-04-13 17:07:57,Access Issue,CyberArk,Medium,Closed,Ago under reflect usually system.,Network Glitch
3917,2025-04-26 15:11:33,2025-04-27 23:11:33,Report Error,Control-M,Low,Closed,Possible necessary rule stay argue.,Unknown
3918,2025-04-28 03:01:32,2025-05-01 02:01:32,Access Issue,FDW_App1,High,Closed,Worry get first single agreement network artist.,Database Timeout
3919,2025-05-28 02:55:03,2025-05-28 08:55:03,Server Down,FDW_App1,High,Closed,Those friend everybody draw just suffer pick.,Database Timeout
3920,2025-05-09 02:19:30,2025-05-11 10:19:30,Batch Job,Report_Portal,Low,Closed,Technology method bring art performance artist toward.,Network Glitch
3921,2025-05-20 23:54:59,2025-05-23 15:54:59,Login Failure,Control-M,Medium,Closed,Simply professional difference.,Configuration Error
3922,2025-04-26 06:20:26,2025-04-29 02:20:26,Access Issue,Control-M,Medium,Closed,Who take office.,User Error
3923,2025-05-14 01:28:14,2025-05-15 09:28:14,Access Issue,CyberArk,Critical,Closed,Voice might him large fine.,Database Timeout
3924,2025-05-02 09:47:22,2025-05-02 12:47:22,Login Failure,FDW_App1,Critical,Closed,Spend response two five Republican opportunity evidence letter.,Configuration Error
3925,2025-06-04 03:31:53,2025-06-04 06:31:53,Batch Job,FDW_App1,High,Closed,Late list responsibility thus.,Unknown
3926,2025-04-27 10:50:21,2025-04-29 16:50:21,Server Down,CyberArk,Medium,Closed,Of himself themselves hand allow report.,Permission Missing
3927,2025-05-04 16:29:58,2025-05-07 15:29:58,Login Failure,Report_Portal,Critical,Closed,Past near world discuss.,Network Glitch
3928,2025-04-11 11:29:47,2025-04-13 02:29:47,Batch Job,FDW_App2,Medium,Closed,Training remember doctor mind.,Network Glitch
3929,2025-05-15 16:27:07,2025-05-17 01:27:07,Report Error,FDW_App2,Medium,Closed,Carry she your into throw.,User Error
3930,2025-05-29 03:38:54,2025-05-29 23:38:54,Batch Job,CyberArk,High,Closed,Score specific total old despite see manager my.,Configuration Error
3931,2025-05-06 02:36:21,2025-05-06 14:36:21,Access Issue,Control-M,Medium,Closed,North team represent partner.,Network Glitch
3932,2025-05-21 22:07:46,2025-05-24 02:07:46,Batch Job,FDW_App2,Low,Closed,Physical turn worker land happen certain.,User Error
3933,2025-05-16 12:11:20,2025-05-18 09:11:20,Report Error,FDW_App2,High,Closed,South probably difficult job.,Database Timeout
3934,2025-04-27 12:29:09,2025-04-30 07:29:09,Batch Job,FDW_App1,High,Closed,Matter dark position have bill choose.,Configuration Error
3935,2025-05-08 05:51:43,2025-05-08 08:51:43,Batch Job,FDW_App2,High,Closed,Truth cover type sort hot.,Configuration Error
3936,2025-04-09 21:10:16,2025-04-12 12:10:16,Login Failure,FDW_App1,High,Closed,Year interest them together.,Unknown
3937,2025-05-29 05:05:01,2025-06-01 01:05:01,Batch Job,FDW_App1,Low,Closed,Light something method property record.,Unknown
3938,2025-05-02 13:37:14,2025-05-04 19:37:14,Access Issue,FDW_App2,High,Closed,Relate care natural behavior.,Network Glitch
3939,2025-05-08 03:56:53,2025-05-08 15:56:53,Login Failure,CyberArk,High,Closed,Factor article heavy civil.,Unknown
3940,2025-05-08 08:46:22,2025-05-09 14:46:22,Login Failure,FDW_App1,Low,Closed,Physical this work expect authority news.,User Error
3941,2025-04-21 10:37:32,2025-04-23 14:37:32,Server Down,Control-M,High,Closed,Too indicate art under line skill ahead.,Permission Missing
3942,2025-05-05 06:46:48,2025-05-05 08:46:48,Report Error,FDW_App1,High,Closed,Course vote weight less.,Database Timeout
3943,2025-05-05 05:31:10,2025-05-05 22:31:10,Server Down,Control-M,Low,Closed,Trade century into newspaper media.,Permission Missing
3944,2025-05-22 00:56:42,2025-05-24 18:56:42,Report Error,FDW_App2,High,Closed,List meet campaign new.,Unknown
3945,2025-04-26 09:30:53,2025-04-28 08:30:53,Access Issue,FDW_App2,High,Closed,Finally candidate market city probably next reality.,Unknown
3946,2025-05-07 21:35:14,2025-05-08 14:35:14,Server Down,FDW_App1,Critical,Closed,Piece reflect herself.,Unknown
3947,2025-05-09 10:35:54,2025-05-09 19:35:54,Report Error,Control-M,Low,Closed,Participant national already region.,Database Timeout
3948,2025-05-30 05:53:18,2025-06-01 22:53:18,Login Failure,FDW_App2,Low,Closed,Cultural debate develop sing.,User Error
3949,2025-05-28 13:50:30,2025-05-28 16:50:30,Report Error,CyberArk,Medium,Closed,News relate cell approach.,Database Timeout
3950,2025-05-31 14:29:56,2025-06-02 10:29:56,Report Error,FDW_App1,Low,Closed,President exist arrive two.,Database Timeout
3951,2025-05-09 08:17:29,2025-05-09 19:17:29,Access Issue,CyberArk,High,Closed,Seem make long best pick.,Network Glitch
3952,2025-05-13 16:32:05,2025-05-13 23:32:05,Report Error,FDW_App2,Medium,Closed,Line catch land wrong health.,Permission Missing
3953,2025-04-12 14:53:01,2025-04-13 08:53:01,Server Down,FDW_App2,Medium,Closed,Threat week college wrong care.,Permission Missing
3954,2025-05-24 11:16:50,2025-05-25 12:16:50,Batch Job,CyberArk,Medium,Closed,Lose change according none.,Configuration Error
3955,2025-04-13 11:47:21,2025-04-15 05:47:21,Login Failure,FDW_App1,High,Closed,Rock identify wide.,Unknown
3956,2025-05-13 20:17:26,2025-05-16 15:17:26,Login Failure,Report_Portal,Low,Closed,Choose action care effort.,Unknown
3957,2025-04-12 14:55:51,2025-04-14 21:55:51,Login Failure,Report_Portal,Low,Closed,Example upon course minute middle success.,Database Timeout
3958,2025-05-15 16:32:07,2025-05-18 01:32:07,Report Error,Report_Portal,High,Closed,Option key travel event perhaps.,Network Glitch
3959,2025-04-23 08:44:20,2025-04-25 12:44:20,Batch Job,Report_Portal,Medium,Closed,Pass protect save where be everybody recent general.,Database Timeout
3960,2025-05-06 01:42:21,2025-05-06 12:42:21,Login Failure,Control-M,High,Closed,Or occur race indeed use various.,Configuration Error
3961,2025-05-19 06:01:13,2025-05-19 08:01:13,Server Down,FDW_App1,Low,Closed,Believe suddenly economy reduce dinner smile nice.,Configuration Error
3962,2025-04-14 05:17:57,2025-04-16 14:17:57,Server Down,Report_Portal,High,Closed,Cell lot notice quality.,Unknown
3963,2025-05-25 19:24:01,2025-05-27 02:24:01,Server Down,Report_Portal,Low,Closed,Pay this individual main.,Configuration Error
3964,2025-04-17 22:51:59,2025-04-19 18:51:59,Server Down,Control-M,Low,Closed,Of know few cell suffer decade interesting read.,Unknown
3965,2025-06-03 08:45:10,2025-06-04 21:45:10,Server Down,Control-M,Medium,Closed,Mission both single say.,Permission Missing
3966,2025-05-01 01:05:18,2025-05-03 09:05:18,Login Failure,CyberArk,High,Closed,Year affect prove reflect current mind treatment.,Configuration Error
3967,2025-05-12 02:10:30,2025-05-14 00:10:30,Login Failure,Control-M,High,Closed,Especially option well Democrat ready.,Permission Missing
3968,2025-05-26 22:27:16,2025-05-27 02:27:16,Access Issue,Report_Portal,High,Closed,Floor expert letter rock process many language.,Configuration Error
3969,2025-05-25 18:31:35,2025-05-27 21:31:35,Report Error,FDW_App2,Low,Closed,Consumer ready artist art control.,Database Timeout
3970,2025-05-17 09:34:47,2025-05-18 18:34:47,Login Failure,CyberArk,High,Closed,Defense chair production radio outside yet.,Network Glitch
3971,2025-04-27 08:04:36,2025-04-28 16:04:36,Login Failure,CyberArk,Low,Closed,Time reason model government five station stock.,User Error
3972,2025-05-24 23:28:48,2025-05-25 12:28:48,Batch Job,FDW_App1,High,Closed,Day leg some market author nothing.,Network Glitch
3973,2025-05-29 19:20:22,2025-05-31 21:20:22,Login Failure,FDW_App1,Medium,Closed,Consider reduce perform language.,Network Glitch
3974,2025-04-17 09:25:52,2025-04-19 22:25:52,Login Failure,Control-M,Low,Closed,Need heavy Republican cultural course.,Network Glitch
3975,2025-05-25 19:28:06,2025-05-26 17:28:06,Login Failure,FDW_App2,Low,Closed,Box so discuss whose foreign similar.,User Error
3976,2025-04-18 04:03:11,2025-04-20 00:03:11,Server Down,FDW_App1,Medium,Closed,Thing record former little face moment.,Configuration Error
3977,2025-04-29 19:49:17,2025-05-01 12:49:17,Access Issue,FDW_App2,Low,Closed,Like team member necessary son.,Configuration Error
3978,2025-04-18 17:53:01,2025-04-20 12:53:01,Report Error,FDW_App1,High,Closed,Management way others final sign movie.,User Error
3979,2025-04-30 01:15:57,2025-05-02 21:15:57,Report Error,FDW_App2,High,Closed,Serve popular recognize notice beyond.,Permission Missing
3980,2025-05-22 20:21:19,2025-05-24 21:21:19,Login Failure,CyberArk,Critical,Closed,Capital hour from forget view between wall carry.,Database Timeout
3981,2025-05-13 18:43:15,2025-05-16 03:43:15,Batch Job,CyberArk,High,Closed,Worker hope until partner.,Database Timeout
3982,2025-04-08 00:10:02,2025-04-10 07:10:02,Batch Job,Control-M,Medium,Closed,Necessary instead civil process word people.,Database Timeout
3983,2025-05-20 02:21:44,2025-05-22 22:21:44,Access Issue,FDW_App1,Low,Closed,Produce or onto available pass movie those performance.,Configuration Error
3984,2025-05-26 13:55:12,2025-05-29 13:55:12,Batch Job,FDW_App2,Low,Closed,Professional health measure loss share process.,Permission Missing
3985,2025-05-26 06:51:16,2025-05-26 20:51:16,Access Issue,Control-M,Critical,Closed,Recently what now executive ago everything.,User Error
3986,2025-05-17 04:12:53,2025-05-19 17:12:53,Access Issue,FDW_App2,Low,Closed,First step enough.,Configuration Error
3987,2025-04-30 20:47:38,2025-05-01 17:47:38,Batch Job,CyberArk,Medium,Closed,Effort admit key sing film first head early.,Configuration Error
3988,2025-05-09 12:40:52,2025-05-11 13:40:52,Report Error,FDW_App1,Critical,Closed,Yourself morning significant safe.,Configuration Error
3989,2025-05-11 00:13:18,2025-05-12 09:13:18,Login Failure,Control-M,Medium,Closed,Half fight test.,Database Timeout
3990,2025-05-09 21:00:14,2025-05-12 11:00:14,Server Down,CyberArk,Medium,Closed,Manage line modern school indicate relationship dream.,Unknown
3991,2025-05-04 13:13:02,2025-05-04 19:13:02,Login Failure,Control-M,Critical,Closed,Total member follow fill into.,Network Glitch
3992,2025-05-06 20:36:25,2025-05-09 00:36:25,Server Down,CyberArk,Medium,Closed,Should medical rather present talk.,Permission Missing
3993,2025-05-07 02:06:58,2025-05-07 12:06:58,Login Failure,Report_Portal,Critical,Closed,Style type responsibility material teach anyone.,Database Timeout
3994,2025-06-03 20:53:56,2025-06-04 02:53:56,Report Error,FDW_App1,Critical,Closed,Development everything might support here program.,Network Glitch
3995,2025-04-12 19:00:24,2025-04-14 10:00:24,Login Failure,Report_Portal,High,Closed,Hold not wear future style interesting ago.,User Error
3996,2025-04-26 02:01:18,2025-04-27 12:01:18,Login Failure,Report_Portal,Medium,Closed,Forward maybe wife provide need just.,Network Glitch
3997,2025-05-14 22:12:22,2025-05-17 04:12:22,Report Error,Report_Portal,High,Closed,Responsibility television bill opportunity top color maintain.,User Error
3998,2025-04-20 17:10:14,2025-04-21 18:10:14,Report Error,Report_Portal,Critical,Closed,Notice face happen accept sea feeling fund quite.,Permission Missing
3999,2025-05-09 23:08:14,2025-05-10 20:08:14,Server Down,Control-M,Medium,Closed,Culture watch common thing.,User Error
4000,2025-05-29 10:08:58,2025-05-29 20:08:58,Batch Job,Report_Portal,Critical,Closed,These pick Mr half bring safe.,Permission Missing
4001,2025-05-15 08:01:04,2025-05-15 11:01:04,Server Down,Control-M,Medium,Closed,Beyond near ability yes.,Database Timeout
4002,2025-04-14 11:59:02,2025-04-17 07:59:02,Server Down,Control-M,Low,Closed,Big head chance design seem blue.,Network Glitch
4003,2025-04-09 21:50:23,2025-04-12 08:50:23,Report Error,FDW_App1,Medium,Closed,Interesting let necessary establish social worry customer.,Unknown
4004,2025-04-29 23:26:46,2025-05-01 11:26:46,Server Down,CyberArk,High,Closed,Look attack dog rise sea happen.,Unknown
4005,2025-04-12 09:33:48,2025-04-15 09:33:48,Login Failure,FDW_App2,Low,Closed,Hot voice voice him station beautiful.,Permission Missing
