ticket_id,created_at,resolved_at,category,system_name,priority,status,resolution_notes,root_cause,resolution_time_hrs,sla_breached,created_day,created_hour
4476,2025-05-17 12:33:33,2025-05-17 19:33:33,Report Error,FDW_App1,Medium,Closed,Against boy then stop heavy appear.,Database Timeout,7.0,False,Saturday,12
4477,2025-04-10 09:36:26,2025-04-12 09:36:26,Report Error,Control-M,Low,Closed,Result appear memory beautiful.,Permission Missing,48.0,True,Thursday,9
4478,2025-05-23 16:22:26,2025-05-24 03:22:26,Server Down,FDW_App2,Low,Closed,Money address increase commercial term actually usually.,Database Timeout,11.0,True,Friday,16
4479,2025-04-13 00:55:41,2025-04-15 03:55:41,Report Error,CyberArk,Medium,Closed,Rule ten five long never.,Unknown,51.0,True,Sunday,0
4480,2025-05-07 21:27:10,2025-05-09 20:27:10,Login Failure,FDW_App2,Critical,Closed,Rather radio close especially from performance himself at.,Database Timeout,47.0,True,Wednesday,21
4481,2025-04-12 12:05:00,2025-04-14 17:05:00,Report Error,FDW_App2,Medium,Closed,So represent throughout.,Database Timeout,53.0,True,Saturday,12
4482,2025-04-20 18:57:26,2025-04-21 01:57:26,Report Error,Report_Portal,Medium,Closed,Age believe black account become.,Network Glitch,7.0,False,Sunday,18
4483,2025-04-17 12:37:42,2025-04-19 12:37:42,Batch Job,Report_Portal,Critical,Closed,Young policy house cup.,Configuration Error,48.0,True,Thursday,12
4484,2025-04-24 19:09:50,2025-04-26 11:09:50,Batch Job,CyberArk,Medium,Closed,Arrive develop together tough.,Database Timeout,40.0,True,Thursday,19
4485,2025-05-07 09:39:06,2025-05-07 17:39:06,Login Failure,Control-M,Critical,Closed,Human message win why.,Permission Missing,8.0,False,Wednesday,9
4486,2025-04-26 08:59:46,2025-04-26 13:59:46,Login Failure,FDW_App2,High,Closed,Reveal consumer radio send American.,Unknown,5.0,False,Saturday,8
4487,2025-05-08 02:42:16,2025-05-09 02:42:16,Report Error,Control-M,High,Closed,Prepare player day size second nor hope off.,Unknown,24.0,True,Thursday,2
4488,2025-04-26 00:41:30,2025-04-27 04:41:30,Server Down,CyberArk,Low,Closed,Describe job fill cut however me.,Unknown,28.0,True,Saturday,0
4489,2025-06-05 21:08:39,2025-06-07 00:08:39,Access Issue,Control-M,High,Closed,Respond staff no traditional full.,User Error,27.0,True,Thursday,21
4490,2025-05-20 07:49:14,2025-05-21 14:49:14,Report Error,FDW_App1,Critical,Closed,Lead decide customer amount TV community business red.,Network Glitch,31.0,True,Tuesday,7
4491,2025-05-26 01:08:58,2025-05-26 08:08:58,Access Issue,Control-M,Low,Closed,Usually coach draw public vote these attack.,Permission Missing,7.0,False,Monday,1
4492,2025-05-18 13:57:07,2025-05-21 05:57:07,Login Failure,CyberArk,High,Closed,Doctor peace she policy.,User Error,64.0,True,Sunday,13
4493,2025-04-08 19:50:29,2025-04-10 09:50:29,Server Down,Control-M,Medium,Closed,Mind way painting produce growth all.,Unknown,38.0,True,Tuesday,19
4494,2025-04-16 07:47:22,2025-04-17 16:47:22,Batch Job,FDW_App2,High,Closed,Sea vote word.,Unknown,33.0,True,Wednesday,7
4495,2025-04-16 13:07:12,2025-04-18 13:07:12,Report Error,CyberArk,Medium,Closed,Nearly field investment week shoulder him.,Permission Missing,48.0,True,Wednesday,13
4496,2025-04-12 20:27:25,2025-04-14 21:27:25,Login Failure,Report_Portal,Critical,Closed,For rise miss any agent.,User Error,49.0,True,Saturday,20
4497,2025-04-16 16:16:23,2025-04-19 00:16:23,Server Down,Report_Portal,High,Closed,Run process song detail within image cause history.,Network Glitch,56.0,True,Wednesday,16
4498,2025-05-18 18:33:48,2025-05-19 06:33:48,Batch Job,Report_Portal,High,Closed,Daughter high be life design.,Permission Missing,12.0,True,Sunday,18
4499,2025-05-08 17:03:37,2025-05-10 07:03:37,Login Failure,Control-M,Medium,Closed,Although student these require into matter military.,Network Glitch,38.0,True,Thursday,17
4500,2025-05-23 02:50:06,2025-05-25 13:50:06,Server Down,FDW_App1,Medium,Closed,Include environment check box.,Configuration Error,59.0,True,Friday,2
4501,2025-04-10 18:12:27,2025-04-12 14:12:27,Report Error,FDW_App1,Critical,Closed,Seek human science notice.,Permission Missing,44.0,True,Thursday,18
4502,2025-05-28 10:15:57,2025-05-29 01:15:57,Report Error,FDW_App2,High,Closed,More dream drive defense win hospital decision.,Unknown,15.0,True,Wednesday,10
4503,2025-05-25 22:14:51,2025-05-28 21:14:51,Batch Job,Report_Portal,Critical,Closed,View member field.,Configuration Error,71.0,True,Sunday,22
4504,2025-06-05 12:36:26,2025-06-05 21:36:26,Login Failure,Control-M,High,Closed,Worry after message material raise.,Unknown,9.0,True,Thursday,12
4505,2025-05-16 19:59:46,2025-05-17 18:59:46,Login Failure,Control-M,Low,Closed,American cell allow owner available.,User Error,23.0,True,Friday,19
4506,2025-06-05 19:31:56,2025-06-07 16:31:56,Server Down,CyberArk,Low,Closed,Lawyer still along player thought car number writer.,Network Glitch,45.0,True,Thursday,19
4507,2025-04-07 17:16:07,2025-04-07 18:16:07,Batch Job,FDW_App1,High,Closed,Large statement account movie key.,Permission Missing,1.0,False,Monday,17
4508,2025-05-15 14:19:11,2025-05-18 08:19:11,Access Issue,CyberArk,Medium,Closed,Power pattern south parent role party.,Database Timeout,66.0,True,Thursday,14
4509,2025-04-23 07:38:31,2025-04-25 17:38:31,Login Failure,Report_Portal,Low,Closed,Government style court go.,User Error,58.0,True,Wednesday,7
4510,2025-05-29 05:26:53,2025-05-31 14:26:53,Server Down,CyberArk,Critical,Closed,Stand message thank page.,Unknown,57.0,True,Thursday,5
4511,2025-04-21 06:21:43,2025-04-23 18:21:43,Batch Job,Control-M,Low,Closed,Bill off stand eat continue somebody financial.,User Error,60.0,True,Monday,6
4512,2025-06-03 09:53:27,2025-06-06 08:53:27,Report Error,CyberArk,Medium,Closed,Say perform style drug fight debate.,Configuration Error,71.0,True,Tuesday,9
4513,2025-06-03 06:07:16,2025-06-05 12:07:16,Server Down,Control-M,Low,Closed,Huge fire century about ok.,Unknown,54.0,True,Tuesday,6
4514,2025-04-11 15:59:33,2025-04-12 11:59:33,Access Issue,CyberArk,Medium,Closed,Own too law all million.,Permission Missing,20.0,True,Friday,15
4515,2025-05-15 17:10:35,2025-05-18 13:10:35,Access Issue,Report_Portal,Low,Closed,Small industry fire.,Permission Missing,68.0,True,Thursday,17
4516,2025-06-02 05:57:52,2025-06-03 17:57:52,Login Failure,Report_Portal,High,Closed,Stuff hear late adult this know mouth.,Unknown,36.0,True,Monday,5
4517,2025-05-28 06:06:05,2025-05-30 10:06:05,Login Failure,CyberArk,High,Closed,Since write also.,Configuration Error,52.0,True,Wednesday,6
4518,2025-05-28 11:58:52,2025-05-29 02:58:52,Batch Job,CyberArk,High,Closed,Course chair bill all wife grow.,Network Glitch,15.0,True,Wednesday,11
4519,2025-04-14 23:23:35,2025-04-16 09:23:35,Login Failure,FDW_App2,High,Closed,Team war president staff.,Permission Missing,34.0,True,Monday,23
4520,2025-06-01 05:28:11,2025-06-02 04:28:11,Report Error,FDW_App1,Medium,Closed,Represent office mean red commercial.,User Error,23.0,True,Sunday,5
4521,2025-06-06 00:39:27,2025-06-07 05:39:27,Login Failure,FDW_App2,Low,Closed,Various who real form.,User Error,29.0,True,Friday,0
4522,2025-05-25 02:08:14,2025-05-27 06:08:14,Report Error,Report_Portal,Critical,Closed,Top weight identify eye.,Unknown,52.0,True,Sunday,2
4523,2025-04-18 18:01:30,2025-04-19 12:01:30,Login Failure,Control-M,Critical,Closed,His body be price apply and various.,Configuration Error,18.0,True,Friday,18
4524,2025-06-01 07:28:46,2025-06-02 08:28:46,Login Failure,FDW_App1,High,Closed,Voice mind minute.,Permission Missing,25.0,True,Sunday,7
4525,2025-04-08 09:22:23,2025-04-10 04:22:23,Report Error,CyberArk,Low,Closed,Deal enjoy guy health hold simply likely.,User Error,43.0,True,Tuesday,9
4526,2025-05-25 12:41:02,2025-05-25 22:41:02,Access Issue,Control-M,Medium,Closed,Campaign later past remember it use side.,Permission Missing,10.0,True,Sunday,12
4527,2025-05-18 20:51:43,2025-05-21 04:51:43,Server Down,CyberArk,High,Closed,Term recently nice type deal reveal whatever police.,Database Timeout,56.0,True,Sunday,20
4528,2025-04-21 06:08:12,2025-04-21 08:08:12,Report Error,CyberArk,High,Closed,Defense television still.,Database Timeout,2.0,False,Monday,6
4529,2025-04-29 08:04:00,2025-04-30 09:04:00,Report Error,FDW_App2,Low,Closed,Good spend apply husband.,Permission Missing,25.0,True,Tuesday,8
4530,2025-04-28 03:31:56,2025-04-28 05:31:56,Access Issue,Control-M,High,Closed,Nature wear two investment computer.,Network Glitch,2.0,False,Monday,3
4531,2025-04-12 02:30:50,2025-04-12 11:30:50,Batch Job,FDW_App1,Critical,Closed,These like think table main simple.,Unknown,9.0,True,Saturday,2
4532,2025-05-30 16:39:01,2025-06-01 11:39:01,Login Failure,Report_Portal,Critical,Closed,Party particular me current.,Network Glitch,43.0,True,Friday,16
4533,2025-05-08 12:29:22,2025-05-09 22:29:22,Login Failure,CyberArk,High,Closed,Save positive sort issue world candidate size.,Permission Missing,34.0,True,Thursday,12
4534,2025-04-19 08:39:34,2025-04-21 14:39:34,Server Down,FDW_App1,High,Closed,Family add account door wife.,Network Glitch,54.0,True,Saturday,8
4535,2025-04-08 05:11:36,2025-04-09 08:11:36,Access Issue,Report_Portal,High,Closed,Heart court grow spend imagine personal.,Database Timeout,27.0,True,Tuesday,5
4536,2025-05-29 22:46:59,2025-05-31 23:46:59,Report Error,FDW_App2,Low,Closed,Way win brother off so you claim.,Configuration Error,49.0,True,Thursday,22
4537,2025-05-20 20:21:31,2025-05-23 14:21:31,Login Failure,Report_Portal,Critical,Closed,Himself suggest place crime rich nothing.,Database Timeout,66.0,True,Tuesday,20
4538,2025-05-03 17:21:14,2025-05-05 21:21:14,Login Failure,Control-M,High,Closed,Occur want difference agreement.,Configuration Error,52.0,True,Saturday,17
4539,2025-04-28 13:16:11,2025-05-01 09:16:11,Access Issue,FDW_App1,High,Closed,Under memory study however high.,Network Glitch,68.0,True,Monday,13
4540,2025-04-21 21:23:09,2025-04-22 16:23:09,Batch Job,Control-M,Critical,Closed,Receive vote brother crime travel actually if miss.,User Error,19.0,True,Monday,21
4541,2025-05-26 10:02:06,2025-05-27 16:02:06,Access Issue,FDW_App1,High,Closed,Several before process role product whom.,Permission Missing,30.0,True,Monday,10
4542,2025-05-24 01:23:08,2025-05-27 01:23:08,Server Down,FDW_App1,Low,Closed,Compare man where officer.,User Error,72.0,True,Saturday,1
4543,2025-05-11 05:33:45,2025-05-14 00:33:45,Server Down,FDW_App1,Medium,Closed,Rise situation decision family result follow.,Network Glitch,67.0,True,Sunday,5
4544,2025-05-23 22:27:12,2025-05-26 20:27:12,Server Down,FDW_App2,Low,Closed,Scene factor friend management clearly upon coach edge.,Unknown,70.0,True,Friday,22
4545,2025-05-16 09:36:53,2025-05-16 13:36:53,Report Error,FDW_App1,High,Closed,Lot speech section less up American.,Network Glitch,4.0,False,Friday,9
4546,2025-05-14 00:22:55,2025-05-14 20:22:55,Server Down,FDW_App1,High,Closed,Provide ball business drive pull learn.,Unknown,20.0,True,Wednesday,0
4547,2025-05-27 00:20:30,2025-05-27 04:20:30,Batch Job,FDW_App1,Low,Closed,Over its character writer.,User Error,4.0,False,Tuesday,0
4548,2025-04-10 01:03:51,2025-04-11 03:03:51,Access Issue,Report_Portal,Medium,Closed,Speech car enough force whole run.,Unknown,26.0,True,Thursday,1
4549,2025-05-04 05:17:45,2025-05-06 21:17:45,Batch Job,CyberArk,Critical,Closed,Knowledge effort yeah until would from grow.,User Error,64.0,True,Sunday,5
4550,2025-05-15 21:23:06,2025-05-17 02:23:06,Report Error,CyberArk,High,Closed,Site boy reach professional management herself two.,Network Glitch,29.0,True,Thursday,21
4551,2025-05-19 12:54:10,2025-05-22 06:54:10,Access Issue,Report_Portal,Medium,Closed,Account seem happen although heart cause attention.,Database Timeout,66.0,True,Monday,12
4552,2025-05-15 18:48:22,2025-05-18 10:48:22,Server Down,CyberArk,Low,Closed,Up spend answer long particular center room.,Permission Missing,64.0,True,Thursday,18
4553,2025-04-11 16:45:54,2025-04-12 16:45:54,Login Failure,CyberArk,High,Closed,Security floor wish floor.,Network Glitch,24.0,True,Friday,16
4554,2025-05-17 02:08:04,2025-05-17 09:08:04,Report Error,Report_Portal,Low,Closed,Around perform behavior memory employee indeed.,Configuration Error,7.0,False,Saturday,2
4555,2025-05-29 07:41:46,2025-05-31 20:41:46,Login Failure,Control-M,Low,Closed,Language hundred large return able like own.,Unknown,61.0,True,Thursday,7
4556,2025-04-23 03:59:22,2025-04-24 03:59:22,Report Error,Report_Portal,Low,Closed,Pattern approach very part person eight fish.,Unknown,24.0,True,Wednesday,3
4557,2025-04-21 15:33:35,2025-04-23 18:33:35,Batch Job,FDW_App1,Low,Closed,Traditional resource network ok successful check.,User Error,51.0,True,Monday,15
4558,2025-05-01 14:57:54,2025-05-03 14:57:54,Access Issue,FDW_App2,Critical,Closed,Tonight seven explain difficult.,Configuration Error,48.0,True,Thursday,14
4559,2025-06-02 05:48:09,2025-06-02 17:48:09,Login Failure,FDW_App1,Low,Closed,Well production blue each provide.,Network Glitch,12.0,True,Monday,5
4560,2025-05-01 07:01:32,2025-05-01 17:01:32,Batch Job,Control-M,Critical,Closed,Be seat cut lose option wide practice.,Permission Missing,10.0,True,Thursday,7
4561,2025-05-30 11:02:11,2025-05-30 18:02:11,Login Failure,CyberArk,Medium,Closed,Picture certainly high.,Configuration Error,7.0,False,Friday,11
4562,2025-05-26 00:06:09,2025-05-26 21:06:09,Login Failure,FDW_App1,Critical,Closed,Long single its bad see only question note.,Permission Missing,21.0,True,Monday,0
4563,2025-04-12 11:25:14,2025-04-14 13:25:14,Server Down,FDW_App1,Low,Closed,Other else international claim language grow.,Configuration Error,50.0,True,Saturday,11
4564,2025-05-24 03:11:49,2025-05-24 23:11:49,Login Failure,Control-M,Medium,Closed,Officer his arm.,Network Glitch,20.0,True,Saturday,3
4565,2025-05-18 01:38:47,2025-05-19 14:38:47,Access Issue,Report_Portal,High,Closed,Least admit time analysis decade positive.,Unknown,37.0,True,Sunday,1
4566,2025-04-20 12:23:23,2025-04-20 16:23:23,Report Error,Control-M,Low,Closed,Season only surface whom system.,Network Glitch,4.0,False,Sunday,12
4567,2025-05-24 06:10:33,2025-05-25 00:10:33,Report Error,CyberArk,High,Closed,Size both buy shoulder.,Unknown,18.0,True,Saturday,6
4568,2025-06-02 02:50:13,2025-06-03 04:50:13,Login Failure,CyberArk,High,Closed,Hold life painting moment themselves yeah middle fight.,Permission Missing,26.0,True,Monday,2
4569,2025-04-19 22:57:03,2025-04-22 17:57:03,Login Failure,Control-M,High,Closed,Argue compare discuss turn measure box manage pick.,Database Timeout,67.0,True,Saturday,22
4570,2025-05-09 19:55:05,2025-05-12 19:55:05,Login Failure,Report_Portal,Low,Closed,Form plant nation finish environmental.,Configuration Error,72.0,True,Friday,19
4571,2025-04-19 11:24:55,2025-04-22 11:24:55,Access Issue,FDW_App2,High,Closed,Certainly magazine according might cell lead.,Permission Missing,72.0,True,Saturday,11
4572,2025-04-20 17:49:05,2025-04-23 09:49:05,Login Failure,Control-M,High,Closed,Concern build know TV expert strategy.,Configuration Error,64.0,True,Sunday,17
4573,2025-05-29 10:50:05,2025-05-31 21:50:05,Report Error,FDW_App1,Medium,Closed,Hear gun hear somebody push feeling.,Unknown,59.0,True,Thursday,10
4574,2025-04-09 23:26:30,2025-04-12 15:26:30,Access Issue,Control-M,High,Closed,Art result consider necessary mouth enter threat.,Database Timeout,64.0,True,Wednesday,23
4575,2025-05-08 08:42:39,2025-05-08 21:42:39,Access Issue,FDW_App2,Critical,Closed,Get parent mission mission matter concern outside.,Database Timeout,13.0,True,Thursday,8
4576,2025-04-15 03:40:23,2025-04-15 14:40:23,Batch Job,FDW_App1,High,Closed,Professor state street television collection up instead.,Permission Missing,11.0,True,Tuesday,3
4577,2025-05-10 00:17:47,2025-05-11 18:17:47,Batch Job,FDW_App2,Critical,Closed,Raise responsibility military ground Republican.,Network Glitch,42.0,True,Saturday,0
4578,2025-04-21 03:14:21,2025-04-22 22:14:21,Server Down,Control-M,Critical,Closed,Fly there audience fight especially change off.,Unknown,43.0,True,Monday,3
4579,2025-06-03 16:32:08,2025-06-03 21:32:08,Report Error,Report_Portal,Low,Closed,College forget game.,Configuration Error,5.0,False,Tuesday,16
4580,2025-04-12 20:12:52,2025-04-14 10:12:52,Report Error,FDW_App1,Critical,Closed,Need tend owner old pull executive world right.,Database Timeout,38.0,True,Saturday,20
4581,2025-05-14 00:39:24,2025-05-15 08:39:24,Batch Job,CyberArk,Medium,Closed,Tax right reason modern.,Database Timeout,32.0,True,Wednesday,0
4582,2025-05-27 07:40:17,2025-05-27 12:40:17,Server Down,FDW_App2,High,Closed,See world specific over door remember.,Database Timeout,5.0,False,Tuesday,7
4583,2025-04-15 02:40:41,2025-04-17 18:40:41,Server Down,FDW_App2,Medium,Closed,Through enough garden walk at.,Database Timeout,64.0,True,Tuesday,2
4584,2025-05-03 11:16:47,2025-05-06 07:16:47,Access Issue,CyberArk,Low,Closed,Quite true my year.,Unknown,68.0,True,Saturday,11
4585,2025-05-23 14:15:59,2025-05-25 00:15:59,Batch Job,FDW_App2,Medium,Closed,Least public add citizen.,Network Glitch,34.0,True,Friday,14
4586,2025-05-28 15:10:55,2025-05-31 05:10:55,Access Issue,FDW_App2,Low,Closed,Then key issue week main Congress.,Unknown,62.0,True,Wednesday,15
4587,2025-05-19 10:44:45,2025-05-22 00:44:45,Server Down,Report_Portal,Medium,Closed,Move between simply several never.,Unknown,62.0,True,Monday,10
4588,2025-05-21 17:25:04,2025-05-23 23:25:04,Login Failure,FDW_App2,Medium,Closed,Clearly stop arm class worker individual indicate.,Unknown,54.0,True,Wednesday,17
4589,2025-05-14 14:52:38,2025-05-15 05:52:38,Batch Job,Report_Portal,High,Closed,East direction bed from certain enough beyond.,User Error,15.0,True,Wednesday,14
4590,2025-04-10 07:15:03,2025-04-10 15:15:03,Report Error,FDW_App2,Low,Closed,Heart institution painting doctor happen.,User Error,8.0,False,Thursday,7
4591,2025-04-10 00:50:01,2025-04-11 02:50:01,Login Failure,FDW_App2,Critical,Closed,Someone up important mother best.,User Error,26.0,True,Thursday,0
